1,SAPG,SAP,Xetra,Technology,Software & IT Services,€228.08B,89.3x,-1.83,€195.98,2%
2,LIN,Linde PLC,Xetra,Basic Materials,Chemicals,€197.69B,34.3x,2.28,€414.60,1.3%
3,SIEGn,Siemens AG,Xetra,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€127B,15.8x,-1.64,€162.70,2.1%
4,DTEGn,Deutsche Telekom AG,Xetra,Technology,Telecommunications Services,€123B,25x,-0.33,€25,0.2%
5,ALVG,Allianz,Xetra,Financials,Insurance,€102.17B,11.4x,1.27,€263.50,1.7%
6,BPEz,BP,Frankfurt,Energy,Oil & Gas,€83.57B,13x,-0.21,€5.08,1.6%
7,MRCG,Merck,Xetra,Healthcare,Pharmaceuticals,€73.80B,28.1x,-1.86,€169.75,1.5%
8,MUVGn,Munich Re Group,Xetra,Financials,Insurance,€60.26B,10.3x,0.32,€452.80,1.7%
9,MBGn,Mercedes Benz Group,Xetra,Consumer Cyclicals,Automobiles & Auto Parts,€57.52B,4.9x,-0.29,€59.59,2.3%
10,SHLG,Siemens Healthineers,Xetra,Healthcare,Healthcare Equipment & Supplies,€57.42B,26.4x,1.76,€51.36,0.7%
11,SHL1y,Siemens Healthineers ADR,Frankfurt,Healthcare,Healthcare Equipment & Supplies,€57.42B,29.9x,1.76,€25.20,0.8%
12,BMWG_p,BMW Pref,Xetra,Consumer Cyclicals,Automobiles & Auto Parts,€51.30B,4.9x,-1,€75.80,2%
13,BMWG,BMW ST,Xetra,Consumer Cyclicals,Automobiles & Auto Parts,€51.30B,4.9x,-1,€81.48,1.8%
14,VOWG,Volkswagen ST,Xetra,Consumer Cyclicals,Automobiles & Auto Parts,€50.53B,3.4x,0.14,€101.10,2.6%
15,VOWG_p,Volkswagen VZO,Xetra,Consumer Cyclicals,Automobiles & Auto Parts,€48.18B,3.3x,0.14,€94.68,2.2%
16,IFXGn,Infineon,Xetra,Technology,Semiconductors & Semiconductor Equipment,€41.11B,19.5x,-0.59,€31.66,4.2%
17,ADSGN,Adidas,Xetra,Consumer Cyclicals,Textiles & Apparel,€38.98B,163.1x,0.65,€218.40,0.5%
18,BASFN,BASF,Xetra,Basic Materials,Chemicals,€37.63B,-958x,-9.7,€42.13,2.2%
19,DB1Gn,Deutsche Boerse,Xetra,Financials,Investment Banking & Investment Services,€35.31B,19.6x,2.03,€192.35,1.9%
20,EONGn,E.ON SE,Xetra,Utilities,Multiline Utilities,€31.35B,26.7x,1.05,€11.99,-0.3%
21,HNKG,Henkel ST,Xetra,Basic Materials,Chemicals,€29.58B,16.6x,3.39,€70.55,-0.5%
22,HNKG_p,Henkel VZO,Xetra,Basic Materials,Chemicals,€29.58B,16.6x,3.39,€78.10,-0.6%
23,HNRGn,Hannover Rueckversicherung SE,Xetra,Financials,Insurance,€29.27B,14.4x,0.11,€242.60,2.6%
24,VANAy,Advantest DRC,Frankfurt,Technology,Semiconductors & Semiconductor Equipment,€28.15B,59.7x,-2.23,€37.40,-1.6%
25,BEIG,Beiersdorf AG,Xetra,Consumer Non-Cyclicals,Personal & Household Products & Services,€27.92B,38.3x,-3.13,€124.65,0.5%
26,DBKGn,Deutsche Bank AG,Xetra,Financials,Banking Services,€26.91B,8.2x,-0.27,€13.81,3.2%
27,DTGGe,Daimler Truck Holding,Xetra,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€26.66B,,0.38,€33.95,1.2%
28,HLAG,Hapag Lloyd AG,Xetra,Industrials,Freight & Logistics Services,€26.54B,34.9x,-0.22,€150.80,-1.1%
29,BAYGN,Bayer,Xetra,Healthcare,Pharmaceuticals,€25.74B,-20.3x,0.11,€26.28,1.7%
30,RHMG,Rheinmetall AG,Xetra,Industrials,Aerospace & Defense,€24.45B,46.2x,5.02,€563.20,0.9%
31,RWEG,RWE AG ST,Xetra,Utilities,Multiline Utilities,€22.95B,6.6x,-0.64,€30.80,1.2%
32,HEIG,Heidelberg Materials,Xetra,Basic Materials,Construction Materials,€20.44B,9.3x,3.53,€90.24,1.3%
33,ENR1n,Siemens Energy AG,Xetra,Energy,Renewable Energy,€19.43B,36.7x,0.28,€25.20,1.4%
34,TLXGn,Talanx AG,Xetra,Financials,Insurance,€18.97B,10.2x,0.1,€73.55,3.2%
35,EBKG,Enbw Energie Baden Wuerttemberg,Xetra,Utilities,Electrical Utilities & IPPs,€17.98B,50.3x,,€67.20,3.7%
36,FREG,Fresenius SE,Xetra,Healthcare,Healthcare Providers & Services,€17.83B,-16x,-0.12,€31.63,-0.1%
37,SY1G,Symrise AG,Xetra,Basic Materials,Chemicals,€15.71B,40x,0.61,€112.45,0.5%
38,CBKG,Commerzbank,Xetra,Financials,Banking Services,€15.07B,7.2x,0.18,€12.69,3.1%
39,690D,Qingdao Haier,Xetra,Consumer Cyclicals,Household Goods,€14.52B,6.6x,0.79,€1.59,0.6%
40,MTXGn,MTU Aero,Xetra,Industrials,Aerospace & Defense,€14.38B,-199.3x,1.67,€267.40,0.8%
41,8TRA,Traton,Xetra,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€13.50B,5.2x,0.1,€27.75,2.8%
42,SATG_p,Sartorius AG VZO,Xetra,Healthcare,Healthcare Equipment & Supplies,€13.16B,168.7x,,€239,1.5%
43,SRT4y,Sartorius DRC,Frankfurt,Healthcare,Healthcare Equipment & Supplies,€13.16B,168.7x,,€35.40,-2.7%
44,SATG,Sartorius AG,Frankfurt,Healthcare,Healthcare Equipment & Supplies,€13.16B,168.7x,,€190.60,0.9%
45,PSHG_p,Porsche,Xetra,Consumer Cyclicals,Automobiles & Auto Parts,€11.96B,,,€39.78,1.8%
46,CONG,Continental AG,Xetra,Consumer Cyclicals,Automobiles & Auto Parts,€11.95B,14.6x,0.54,€59.50,1.7%
47,KBX,Knorr-Bremse,Xetra,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€11.64B,19.4x,1.04,€71.95,0.9%
48,6657q,LG Electronics DRC,Frankfurt,Technology,"Computers, Phones & Household Electronics",€10.94B,,0.07,€14.30,1.4%
49,NEKG,Nemetschek AG,Xetra,Technology,Software & IT Services,€10.37B,58.7x,2.32,€89.65,0.7%
50,1COV,Covestro,Xetra,Basic Materials,Chemicals,€10.07B,-31x,-0.5,€53.70,0.9%
51,FMEG,Fresenius Medical Care,Xetra,Healthcare,Healthcare Providers & Services,€9.98B,18.8x,-1.69,€34.01,-0.5%
52,HLE,Hella KGaA Hueck & Co,Xetra,Consumer Cyclicals,Automobiles & Auto Parts,€9.66B,29.5x,0.54,€87.10,0.4%
53,QIA,Qiagen,Xetra,Healthcare,Biotechnology & Medical Research,€9.39B,141.4x,-1.77,€42.20,1%
54,BNRGn,Brenntag AG,Xetra,Basic Materials,Chemicals,€9.17B,15.5x,-0.64,€63.46,0.4%
55,EVKn,Evonik,Xetra,Basic Materials,Chemicals,€8.72B,-96.3x,-1.35,€18.75,2.2%
56,DWNG,Deutsche Wohnen,Xetra,Real Estate,Real Estate Operations,€8.19B,-5.3x,-0.16,€20.40,0.5%
57,HOTG,Hochtief AG,Xetra,Industrials,Construction & Engineering,€7.93B,11.4x,0.3,€105.40,0.6%
58,EVDG,CTS Eventim AG,Xetra,Technology,Software & IT Services,€7.59B,25.3x,0.89,€79.05,1.2%
59,O5G,Cpi Property,Xetra,Real Estate,Real Estate Operations,€7.01B,-7.7x,,€0.82,0%
60,G1AG,GEA Group AG,Xetra,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€6.88B,17.3x,-3.06,€40.86,0.5%
61,DWSG,DWS Group,Xetra,Financials,Investment Banking & Investment Services,€6.81B,11.8x,1.38,€34.12,1.5%
62,LHAG,Lufthansa,Xetra,Industrials,Passenger Transportation Services,€6.68B,6.7x,-0.16,€5.58,0.6%
63,LFL0y,LATAM Airlines DRC,Frankfurt,Industrials,Passenger Transportation Services,€6.58B,12.2x,-0.13,€21.40,-2.7%
64,LEGn,LEG Immobilien AG,Xetra,Real Estate,Real Estate Operations,€6.26B,-9.9x,,€83.96,-0.4%
65,DHER,Delivery Hero,Xetra,Technology,Software & IT Services,€6.14B,-2.5x,-0.11,€21.55,-0.5%
66,ZALG,Zalando SE,Xetra,Technology,Software & IT Services,€5.88B,39.3x,0.43,€22.95,2.4%
67,AFXG,Carl Zeiss AG,Xetra,Healthcare,Healthcare Equipment & Supplies,€5.71B,28x,-0.83,€63.70,2.5%
68,PUMG,Puma SE,Xetra,Consumer Cyclicals,Textiles & Apparel,€5.55B,21.2x,-1.07,€37.14,1.1%
69,G24n,Scout24 AG,Xetra,Technology,Software & IT Services,€5.05B,29.5x,2.45,€69.05,0.2%
70,BC8G,Bechtle AG,Xetra,Technology,Software & IT Services,€4.97B,19.1x,3.97,€39.60,0.8%
71,EURA,Eurazeo,Frankfurt,Financials,Investment Banking & Investment Services,€4.96B,-63.6x,0.61,€68.70,0.4%
72,1SXP,SCHOTT Pharma,Xetra,Healthcare,Healthcare Equipment & Supplies,€4.86B,36.9x,,€32,-0.9%
73,FPEn,Fuchs Petrolub AG,Xetra,Basic Materials,Chemicals,€4.64B,14.2x,1.3,€32.20,1.3%
74,FPE3_p,Fuchs Petrolub AG VZO Pref,Xetra,Basic Materials,Chemicals,€4.64B,17.5x,1.3,€39.68,1.9%
75,KGX,Kion Group AG,Xetra,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€4.60B,13.5x,0.53,€35.10,1.4%
76,RRTL,RTL,Xetra,Consumer Cyclicals,Media & Publishing,€4.38B,10.9x,-0.4,€28.20,1.3%
77,WCHG,Wacker Chemie,Xetra,Basic Materials,Chemicals,€4.28B,34.2x,-0.4,€85.12,1.4%
78,FRAG,Fraport AG,Xetra,Industrials,Transport Infrastructure,€4.16B,9x,0.12,€44.98,0.5%
79,HAGG,Hensoldt,Xetra,Industrials,Aerospace & Defense,€4.07B,74.8x,-1.94,€35.90,1.8%
80,KRNG,Krones AG,Xetra,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€3.78B,15.9x,2.73,€119.20,0.7%
81,IOSn,IONOS SE,Frankfurt,Technology,Software & IT Services,€3.50B,25.3x,0.43,€26.95,6.5%
82,GILG,DMG Mori Seiki,Xetra,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€3.47B,40.4x,-0.58,€44.10,0.2%
83,FIEG,Fielmann AG,Xetra,Consumer Cyclicals,Specialty Retailers,€3.44B,26.3x,1.31,€41,1.6%
84,SAXG,Stroeer,Xetra,Consumer Cyclicals,Media & Publishing,€3.27B,30.3x,-5.14,€58.70,0.9%
85,NDXG,Nordex SE,Xetra,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€3.24B,-196.1x,-2,€13.77,-0.8%
86,UTDI,United Internet AG,Xetra,Technology,Telecommunications Services,€3.13B,120.7x,-1.37,€18.07,0.1%
87,SHA_p,Schaeffler Pref,Xetra,Consumer Cyclicals,Automobiles & Auto Parts,€3.07B,10.2x,,€4.68,1.5%
88,FNTGn,Freenet AG,Xetra,Technology,Telecommunications Services,€3.07B,13.7x,0.05,€25.52,0.1%
89,SIXG,Sixt SE,Xetra,Industrials,Passenger Transportation Services,€2.92B,12.1x,-0.38,€61.90,0.4%
90,SIXG_p,Sixt AG VZO,Xetra,Industrials,Passenger Transportation Services,€2.92B,12.1x,,€52.10,1%
91,JUNG_p,Jungheinrich AG,Xetra,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€2.87B,10.2x,,€28.20,0.1%
92,TUI1n,Tui,Xetra,Consumer Cyclicals,Hotels & Entertainment Services,€2.86B,5.3x,0.02,€5.66,1%
93,NAFG,Aurubis AG,Xetra,Basic Materials,Metals & Mining,€2.86B,7.6x,0.08,€65.35,1.6%
94,RDC,Redcare Pharmacy NV,Xetra,Consumer Non-Cyclicals,Food & Drug Retailing,€2.80B,-292.5x,-3.73,€137.80,1.9%
95,ECVG,Encavis,Xetra,Utilities,Electrical Utilities & IPPs,€2.75B,79.9x,-1.51,€17.02,0.1%
96,BOSSn,Hugo Boss AG,Xetra,Consumer Cyclicals,Textiles & Apparel,€2.63B,11.7x,-1.96,€38.02,3.2%
97,R3NK,RENK,Xetra,Consumer Cyclicals,Automobiles & Auto Parts,€2.56B,81.6x,,€25.15,0.1%
98,LECG,Lechwerke,Frankfurt,Utilities,Electrical Utilities & IPPs,€2.55B,18.6x,0.03,€72,1.4%
99,TEGG,Tag Immobilien,Xetra,Real Estate,Real Estate Operations,€2.54B,-22.8x,0.01,€14.40,-0.5%
100,T2GG,Tradegate Wertpapierhandelsbank,Frankfurt,Financials,Investment Banking & Investment Services,€2.51B,79.2x,-2.13,€103,0%
101,T3PA,European Energy Exchange,Xetra,Financials,Investment Banking & Investment Services,€2.49B,,,€70.82,-0.5%
102,SZUG,Suedzucker,Xetra,Consumer Non-Cyclicals,Food & Tobacco,€2.46B,5.3x,-4.29,€12,0.8%
103,SYAB,Synlab AG,Xetra,Healthcare,Healthcare Providers & Services,€2.43B,27.6x,0.08,€11.06,0%
104,1U1,11 AG,Xetra,Technology,Telecommunications Services,€2.30B,8.4x,-0.48,€13.02,0%
105,BIONn,BB Biotech,Xetra,Healthcare,Biotechnology & Medical Research,€2.30B,9.4x,0.03,€41.85,1.7%
106,NCH2,thyssenkrupp nucera,Xetra,Industrials,Construction & Engineering,€2.29B,210.5x,-2.92,€9.78,4.3%
107,AT1,Aroundtown,Frankfurt,Real Estate,Real Estate Operations,€2.29B,-1.2x,0.01,€2.09,3%
108,3N4,China Nonferrous Mining,Stuttgart,Basic Materials,Metals & Mining,€2.28B,8.7x,2.23,€0.58,2.6%
109,WAFGn,Siltronic AG,Xetra,Technology,Semiconductors & Semiconductor Equipment,€2.25B,20.2x,-0.3,€75.25,2.6%
110,AOFG,Atoss AG,Xetra,Technology,Software & IT Services,€2.20B,53.8x,0.93,€138.60,1.9%
111,AIXGn,Aixtron,Xetra,Technology,Semiconductors & Semiconductor Equipment,€2.15B,17.3x,1.81,€19.09,4.7%
112,KWSG,KWS SAAT AG,Xetra,Consumer Non-Cyclicals,Food & Tobacco,€2.14B,17.5x,-0.5,€65.40,0%
113,MVVGn,MVV Energie AG,Xetra,Utilities,Electrical Utilities & IPPs,€2.11B,8.5x,-0.13,€32,4.6%
114,DEQGn,Deutsche Euroshop AG,Xetra,Real Estate,Real Estate Operations,€2.07B,-64.4x,0.28,€27.40,4.2%
115,SDFGn,K+S AG,Xetra,Basic Materials,Chemicals,€2.06B,455x,0.58,€11.34,0.2%
116,VTSCn,Vitesco Technologies,Xetra,Consumer Cyclicals,Automobiles & Auto Parts,€2.05B,82x,0.6,€52.30,2.1%
117,LXSG,Lanxess AG,Xetra,Basic Materials,Chemicals,€2.02B,-2.4x,0.01,€23.35,2%
118,GYC,Grand City,Xetra,Real Estate,Real Estate Operations,€2.01B,-4x,0.01,€11.67,-0.7%
119,WWGG,Gelsenwasser,Frankfurt,Utilities,Natural Gas Utilities,€1.99B,15x,0.22,€580,1.8%
120,MNVG,Mainova,Frankfurt,Utilities,Multiline Utilities,€1.98B,12.2x,0.1,€348,-2.3%
121,AG1G,Auto1,Frankfurt,Technology,Software & IT Services,€1.95B,,,€9.34,5.3%
122,TKAG,Thyssenkrupp AG,Xetra,Basic Materials,Metals & Mining,€1.93B,-0.8x,0,€3.11,0.7%
123,TMV,TeamViewer,Xetra,Technology,Software & IT Services,€1.92B,19.5x,1.4,€12.39,-0%
124,DMPG,Dermapharm,Xetra,Healthcare,Pharmaceuticals,€1.91B,33.8x,-0.54,€35.60,0%
125,NVP8,Berli Jucker F,Stuttgart,Consumer Cyclicals,Diversified Retail,€1.90B,18.4x,-0.97,€0.47,-3.7%
126,GBFG,Bilfinger SE,Xetra,Industrials,Construction & Engineering,€1.86B,8.5x,0.02,€49.65,2.1%
127,BIOG,Biotest AG ST,Xetra,Healthcare,Pharmaceuticals,€1.65B,7.9x,0.01,€41.80,0%
128,BIOG_p,Biotest AG VZ,Xetra,Healthcare,Pharmaceuticals,€1.65B,7.9x,0.01,€25.60,-0.4%
129,VBO,CGN Mining,Stuttgart,Energy,Uranium,€1.64B,28.5x,-3.34,€0.22,0%
130,JENGn,Jenoptik,Xetra,Technology,Semiconductors & Semiconductor Equipment,€1.63B,20.3x,,€28.54,3.1%
131,HYQGn,Hypoport AG,Xetra,Technology,Financial Technology (Fintech) & Infrastructure,€1.63B,72.8x,0.34,€244.60,1.7%
132,B4B3_p,Metro Wholesale Pref,Xetra,Consumer Non-Cyclicals,Food & Drug Retailing,€1.61B,-41.9x,0.33,€5.40,9.8%
133,B4B,Metro Wholesale,Xetra,Consumer Non-Cyclicals,Food & Drug Retailing,€1.61B,-41.9x,0.33,€4.45,2.1%
134,HBMG,Hornbach-Baumarkt,Hamburg,Consumer Cyclicals,Specialty Retailers,€1.61B,21.6x,-0.69,€50.50,0%
135,NA9n,Nagarro SE,Xetra,Technology,Software & IT Services,€1.50B,18.9x,-0.63,€75.15,2%
136,PV,Pfeiffer,Xetra,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€1.50B,24.2x,-1.82,€152,0%
137,FTKn,flatexDEGIRO AG,Xetra,Financials,Investment Banking & Investment Services,€1.40B,19.4x,-0.57,€12.71,2.6%
138,CECG,Ceconomy,Xetra,Consumer Cyclicals,Specialty Retailers,€1.37B,10.1x,4.88,€2.84,11.8%
139,DUEG,Duerr AG,Xetra,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€1.35B,14.8x,-0.4,€19.67,2.2%
140,PSMGn,Prosiebensat,Xetra,Consumer Cyclicals,Media & Publishing,€1.32B,-49.2x,0.13,€5.84,0.1%
141,ELGG,Elmos AG,Xetra,Technology,Semiconductors & Semiconductor Equipment,€1.31B,12.4x,0.54,€77.20,2.3%
142,QHD,Qinhuangdao Port,Frankfurt,Industrials,Transport Infrastructure,€1.30B,6.5x,0.71,€0.23,0.9%
143,HHFv,Hamburger Hafen Xetra,Xetra,Industrials,Transport Infrastructure,€1.26B,89.3x,-0.9,€15.50,-0.6%
144,HBH,Hornbach,Xetra,Consumer Cyclicals,Specialty Retailers,€1.22B,7.9x,0.33,€75.90,1.6%
145,GLJn,Grenke,Xetra,Financials,Banking Services,€1.19B,14.3x,4.33,€26.35,1.4%
146,WUWGn,Wuestenrot Wuerttembergische,Xetra,Financials,Insurance,€1.14B,9x,-0.19,€12.22,0.3%
147,HFGG,HelloFresh,Xetra,Consumer Non-Cyclicals,Food & Drug Retailing,€1.13B,-12.1x,0.11,€6.91,9.1%
148,KSBG,KSB,Xetra,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€1.12B,7.4x,,€640,0%
149,KSBG_p,KSB Pref,Xetra,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€1.12B,7.4x,,€614,1%
150,SMHNn,Suess Microtec,Xetra,Technology,Semiconductors & Semiconductor Equipment,€1.11B,14.1x,0.18,€58.20,2.8%
151,VBKG,Verbio Vereinigte,Xetra,Energy,Renewable Energy,€1.09B,56.3x,-0.58,€17.12,4.4%
152,PNEGn,PNE Wind AG,Xetra,Energy,Renewable Energy,€1.07B,-130.6x,0.17,€14.04,-1%
153,STM1,Stabilus,Xetra,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€1.05B,13.8x,-0.41,€42.80,3.3%
154,BFSA,Befesa,Xetra,Industrials,Professional & Commercial Services,€1.04B,18.1x,-0.75,€26.24,0.9%
155,EVTG,Evotec AG,Xetra,Healthcare,Biotechnology & Medical Research,€1.03B,-6x,-0.49,€5.75,-3.1%
156,KTN,Kontron,Xetra,Technology,Software & IT Services,€1.03B,13.7x,-0.19,€16.99,1.2%
157,COKG,Cancom SE,Xetra,Technology,Software & IT Services,€1.01B,26.7x,1.45,€28.62,1.3%
158,MBHG_p,Maschinenfabrik Berthold Hermle,Frankfurt,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€1.01B,12.1x,,€200,-1%
159,ADVG,Adtran Networks SE,Xetra,Technology,Communications & Networking,€998.41M,-42.5x,0.38,€19.18,0.1%
160,MUMG,Mensch und Maschine Software,Xetra,Technology,Software & IT Services,€997.48M,32.4x,4.4,€58.90,-0.8%
161,NB2,Northern Data,Frankfurt,Technology,Integrated Hardware & Software,€986.95M,-4x,-0.11,€23.40,11.2%
162,WACGn,Wacker Neuson,Xetra,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€976.70M,8.5x,-0.38,€14.34,2.4%
163,BYWGnx,Baywa Vink AG,Xetra,Consumer Non-Cyclicals,Food & Tobacco,€975.51M,-5.5x,0.01,€14.60,7.8%
164,BYWG,Baywa AG,Frankfurt,Consumer Non-Cyclicals,Food & Tobacco,€975.51M,-5.5x,0.01,€27,3.8%
165,2498q,Htc Corp Gdr,Frankfurt,Technology,"Computers, Phones & Household Electronics",€965.11M,-9.3x,11.57,€4.20,-4.5%
166,IMX,Imax,Frankfurt,Consumer Cyclicals,Media & Publishing,€954.86M,49.7x,0.13,€17.70,-1.7%
167,NXUG,Nexus,Xetra,Technology,Software & IT Services,€930.56M,36.2x,2.88,€53.60,1.5%
168,SPBH,Sedlmayr Grund und Immobilien KgaA,Frankfurt,Real Estate,Real Estate Operations,€903.18M,70.7x,,"€1,230",-3.2%
169,FYB,Formycon,Xetra,Healthcare,Biotechnology & Medical Research,€902.43M,13.1x,0.14,€51.20,2.9%
170,EUZG,Eckert&Ziegler AG,Xetra,Technology,Office Equipment,€902.19M,26.8x,,€43.22,1.8%
171,BEFG,Berliner Effektengesellschaft,Frankfurt,Financials,Investment Banking & Investment Services,€888.70M,68.3x,-1.36,€67.50,-0.7%
172,VOSG,Vossloh AG,Xetra,Basic Materials,Metals & Mining,€851.86M,16x,4.02,€48.50,1.4%
173,OHBG,OHB SE,Xetra,Industrials,Aerospace & Defense,€836.74M,12.7x,0.14,€43.70,0.7%
